element_id,dataset,source_website,query_label,osm_type,osm_numeric_id,name,osm_key,osm_value,category,emotion1,emotion2,value1,value2,latitude,longitude,amenity,shop,leisure,landuse,office,railway,tags_json
way/10782741,openstreetmap_poi,OpenStreetMap / Overpass API,gardens,way,10782741,Onslow Gardens,leisure,garden,park relaxed,calm,open,0.20,0.15,51.4909991,-0.1766015,,,garden,,,,"{""access"": ""private"", ""garden:type"": ""residential"", ""leisure"": ""garden"", ""name"": ""Onslow Gardens""}"
way/10806964,openstreetmap_poi,OpenStreetMap / Overpass API,gardens,way,10806964,Chelsea Physic Garden,leisure,garden,park relaxed,calm,open,0.20,0.15,51.4846484,-0.1621613,,,garden,,,,"{""access"": ""private"", ""addr:city"": ""London"", ""addr:housenumber"": ""66"", ""addr:street"": ""Royal Hospital Road"", ""leisure"": ""garden"", ""name"": ""Chelsea Physic Garden"", ""name:en"": ""Chelsea Physic Garden"", ""name:ru"": ""Аптекарский сад Челси"", ""name:zh"": ""1"", ""opening_hours"": ""Mo-Su 09:30-16:00"", ""tourism"": ""attraction"", ""website"": ""https://www.chelseaphysicgarden.co.uk/"", ""wikidata"": ""Q1069148"", ""wikipedia"": ""en:Chelsea Physic Garden""}"
way/4074720,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,4074720,Bromley Reservoir,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4235286,0.0162773,,,,grass,,,"{""barrier"": ""fence"", ""landuse"": ""grass"", ""man_made"": ""reservoir_covered"", ""name"": ""Bromley Reservoir""}"
way/4234156,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,4234156,Ealing Northern (Open Land),landuse,grass,park relaxed,calm,open,0.25,0.20,51.5567538,-0.3441865,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Ealing Northern (Open Land)""}"
way/4234159,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,4234159,Harrow Reservoir,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5680069,-0.3371901,,,,grass,,,"{""landuse"": ""grass"", ""man_made"": ""reservoir_covered"", ""name"": ""Harrow Reservoir"", ""operator"": ""Affinity Water"", ""operator:wikidata"": ""Q4688977""}"
way/4251094,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,4251094,Ealing Reservoir,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5231932,-0.2978754,,,,grass,,,"{""landuse"": ""grass"", ""man_made"": ""reservoir_covered"", ""name"": ""Ealing Reservoir"", ""operator"": ""Thames Water"", ""operator:wikidata"": ""Q2408951""}"
way/4281065,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,4281065,Dollis Hill Reservoir,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5621913,-0.2360869,,,,grass,,,"{""access"": ""private"", ""industrial"": ""water"", ""landuse"": ""grass"", ""man_made"": ""reservoir_covered"", ""name"": ""Dollis Hill Reservoir"", ""operator"": ""Thames Water"", ""operator:wikidata"": ""Q2408951""}"
way/4927733,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,4927733,Ealing Golf Driving Range,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5413556,-0.3662296,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Ealing Golf Driving Range"", ""old_name"": ""Ealing Golf Range""}"
way/5068514,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,5068514,Isleworth Green,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4693132,-0.3238622,,,,grass,,,"{""designation"": ""common"", ""landuse"": ""grass"", ""name"": ""Isleworth Green""}"
way/22377068,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,22377068,Tookes Green,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5931574,-0.3748984,,,,grass,,,"{""designation"": ""village_green"", ""landuse"": ""grass"", ""name"": ""Tookes Green""}"
way/23140345,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,23140345,Brickfield Lane  Playground,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4896623,-0.4324537,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Brickfield Lane  Playground""}"
way/23458117,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,23458117,Well Meadow,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4961942,-0.3293136,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Well Meadow""}"
way/23501395,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,23501395,Chase Green,landuse,grass,park relaxed,calm,open,0.25,0.20,51.450527,-0.3500049,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Chase Green""}"
way/23660189,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,23660189,Brackenbridge Field,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5631748,-0.3878562,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Brackenbridge Field""}"
way/24436451,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,24436451,Dana Centre Lawn,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4971007,-0.1787375,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Dana Centre Lawn""}"
way/25461953,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,25461953,Fox Hill Green,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4144911,-0.0760731,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Fox Hill Green""}"
way/25590055,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,25590055,Fountain Court,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4031537,-0.3369452,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Fountain Court""}"
way/25625883,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,25625883,Maple Close Open Space,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4253247,-0.382574,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Maple Close Open Space""}"
way/27153151,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,27153151,Partridge Green,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4264161,-0.3741356,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Partridge Green""}"
way/28894489,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,28894489,Hook Road Arena,landuse,grass,park relaxed,calm,open,0.25,0.20,51.3527797,-0.2706034,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Hook Road Arena"", ""ref:GB:uprn"": ""200004007311""}"
way/29128017,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,29128017,Deer Enclosure,landuse,grass,park relaxed,calm,open,0.25,0.20,51.566349,-0.1879583,,,,grass,,,"{""attraction"": ""animal"", ""barrier"": ""fence"", ""description"": ""Fallow Deer, Red Deer"", ""landuse"": ""grass"", ""name"": ""Deer Enclosure""}"
way/29212163,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,29212163,Hockey field,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4861426,-0.2593681,,,,grass,,,"{""barrier"": ""wall"", ""landuse"": ""grass"", ""name"": ""Hockey field"", ""name:ru"": ""Хоккейное поле""}"
way/29242411,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,29242411,The Hill Garden and Pergola,landuse,grass,park relaxed,calm,open,0.25,0.20,51.565634,-0.1836458,,,,grass,,,"{""description"": ""Public Gardens"", ""landuse"": ""grass"", ""name"": ""The Hill Garden and Pergola""}"
way/29624267,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,29624267,Hampstead Reservoir,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5605082,-0.1800112,,,,grass,,,"{""barrier"": ""fence"", ""landuse"": ""grass"", ""man_made"": ""reservoir_covered"", ""name"": ""Hampstead Reservoir"", ""operator"": ""Thames Water"", ""operator:wikidata"": ""Q2408951"", ""wikidata"": ""Q27086136""}"
way/30411858,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,30411858,Pasture Ground,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5702014,-0.1672221,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Pasture Ground""}"
way/30433385,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,30433385,Sports Ground,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5628104,-0.1671135,,,,grass,,,"{""access"": ""yes"", ""landuse"": ""grass"", ""name"": ""Sports Ground""}"
way/30694329,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,30694329,Lady Trower Trust,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5378594,0.0659035,,,,grass,,,"{""access"": ""no"", ""disused:landuse"": ""recreation_ground"", ""landuse"": ""grass"", ""name"": ""Lady Trower Trust"", ""note"": ""Disused Metropolitan Open Land"", ""old_name"": ""Lady Trower Trust Playing Fields"", ""owner"": ""Aston Mansfield Trust"", ""start_date"": ""1926""}"
way/31008050,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,31008050,Central Square,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5631597,-0.113589,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Central Square""}"
way/32741362,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,32741362,Robin Hood Green,landuse,grass,park relaxed,calm,open,0.25,0.20,51.3883484,0.1003592,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Robin Hood Green""}"
way/32744367,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,32744367,Tillingbourne Green Open Space,landuse,grass,park relaxed,calm,open,0.25,0.20,51.3925139,0.099899,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Tillingbourne Green Open Space""}"
way/35323257,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,35323257,Eltham Green,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4532019,0.0384457,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Eltham Green""}"
way/35428112,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,35428112,Yarnfield Square,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4730542,-0.0649271,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Yarnfield Square""}"
way/37248717,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,37248717,Ruxley Corner,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4150697,0.1266611,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Ruxley Corner""}"
way/39195092,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,39195092,Crouch Hill Reservoir,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5751576,-0.1154983,,,,grass,,,"{""access"": ""no"", ""barrier"": ""wall"", ""landuse"": ""grass"", ""man_made"": ""reservoir_covered"", ""name"": ""Crouch Hill Reservoir"", ""operator"": ""Thames Water"", ""operator:wikidata"": ""Q2408951"", ""surface"": ""grass""}"
way/40312513,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,40312513,Guerin Square,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5285831,-0.0303858,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Guerin Square""}"
way/40312528,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,40312528,Heylyn Square,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5288164,-0.0290764,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Heylyn Square""}"
way/40312649,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,40312649,Trellis Square,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5290332,-0.028423,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Trellis Square""}"
way/40312654,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,40312654,Sheffield Square,landuse,grass,park relaxed,calm,open,0.25,0.20,51.529104,-0.027473,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Sheffield Square""}"
way/41832294,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,41832294,Tudor Court West,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5523529,-0.279876,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Tudor Court West"", ""source"": ""yahoo""}"
way/41832295,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,41832295,Tudor Court East,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5515219,-0.2762674,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Tudor Court East"", ""source"": ""yahoo""}"
way/44047853,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,44047853,Lower Well Meadow,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4940778,-0.3301508,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Lower Well Meadow""}"
way/46184354,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,46184354,The Drive Green,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5874152,0.0212065,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""The Drive Green""}"
way/47032484,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,47032484,Former Bushey Hall Golf Course,landuse,grass,park relaxed,calm,open,0.25,0.20,51.6594829,-0.3771773,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Former Bushey Hall Golf Course""}"
way/48915780,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,48915780,Hornsey Lane Reservoir,landuse,grass,park relaxed,calm,open,0.25,0.20,51.570423,-0.1398998,,,,grass,,,"{""landuse"": ""grass"", ""man_made"": ""reservoir_covered"", ""name"": ""Hornsey Lane Reservoir"", ""operator"": ""Thames Water"", ""operator:wikidata"": ""Q2408951""}"
way/49901775,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,49901775,Rivermead Island,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4072917,-0.4006291,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Rivermead Island"", ""note"": ""River Thames multipolygon relation inner"", ""place"": ""islet"", ""wikidata"": ""Q7338265"", ""wikipedia"": ""en:Rivermead Island""}"
way/61278333,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,61278333,The Paddock,landuse,grass,park relaxed,calm,open,0.25,0.20,51.590233,-0.2273141,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""The Paddock""}"
way/79263214,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,79263214,Walford Park,landuse,grass,park relaxed,calm,open,0.25,0.20,51.6583033,-0.2771063,,,,grass,,,"{""fictional:leisure"": ""park"", ""landuse"": ""grass"", ""name"": ""Walford Park""}"
way/98631142,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,98631142,Queen's Lawn,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4982518,-0.1772129,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Queen's Lawn"", ""source"": ""Bing; Local Knowledge"", ""wikidata"": ""Q7270023"", ""wikipedia"": ""en:Queen's Lawn""}"
way/99337488,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,99337488,Antrim Gardens,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5479848,-0.1628678,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Antrim Gardens"", ""source"": ""Bing""}"
way/103871016,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,103871016,Hawtrey Gardens,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5421322,-0.168535,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Hawtrey Gardens"", ""source"": ""Bing""}"
way/104427632,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,104427632,Greenway,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5300687,0.0083691,,,,grass,,,"{""access"": ""permissive"", ""embankment"": ""yes"", ""landuse"": ""grass"", ""name"": ""Greenway"", ""note"": ""Hides the Northern Outfall Sewer below"", ""operator"": ""Thames Water""}"
way/104427633,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,104427633,Greenway,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5263791,0.0208457,,,,grass,,,"{""access"": ""permissive"", ""description"": ""Hides the Northern Outfall Sewer below"", ""embankment"": ""yes"", ""landuse"": ""grass"", ""name"": ""Greenway"", ""operator"": ""Thames Water""}"
way/104427634,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,104427634,Greenway,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5250501,0.0257293,,,,grass,,,"{""access"": ""permissive"", ""description"": ""Hides the Northern Outfall Sewer below"", ""embankment"": ""yes"", ""landuse"": ""grass"", ""name"": ""Greenway"", ""operator"": ""Thames Water""}"
way/104427635,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,104427635,Greenway,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5246393,0.0287558,,,,grass,,,"{""access"": ""permissive"", ""description"": ""Hides the Northern Outfall Sewer below"", ""embankment"": ""yes"", ""landuse"": ""grass"", ""name"": ""Greenway"", ""operator"": ""Thames Water""}"
way/104427637,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,104427637,Greenway,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5312204,-0.0004252,,,,grass,,,"{""access"": ""permissive"", ""description"": ""Hides the Northern Outfall Sewer below"", ""embankment"": ""yes"", ""landuse"": ""grass"", ""name"": ""Greenway"", ""operator"": ""Thames Water""}"
way/105879353,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,105879353,Quad,landuse,grass,park relaxed,calm,open,0.25,0.20,51.343266,-0.2558683,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Quad""}"
way/107287748,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,107287748,Six Acre Meadow,landuse,grass,park relaxed,calm,open,0.25,0.20,51.3810096,-0.2627858,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Six Acre Meadow"", ""ref:GB:uprn"": ""128004316""}"
way/132654468,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,132654468,The Water Gardens,landuse,grass,park relaxed,calm,open,0.25,0.20,51.4227677,-0.3547173,,,,grass,,,"{""access"": ""yes"", ""garden:type"": ""public"", ""landuse"": ""grass"", ""name"": ""The Water Gardens""}"
way/139726524,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,139726524,Treasury Green,landuse,grass,park relaxed,calm,open,0.25,0.20,51.503452,-0.1269787,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""Treasury Green""}"
way/142762359,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,142762359,The Meadow,landuse,grass,park relaxed,calm,open,0.25,0.20,51.3678552,0.3095921,,,,grass,,,"{""landuse"": ""grass"", ""name"": ""The Meadow""}"
way/146284065,openstreetmap_poi,OpenStreetMap / Overpass API,green_spaces,way,146284065,Hopkins' Field,landuse,grass,park relaxed,calm,open,0.25,0.20,51.5489339,-0.0196708,,,,grass,,,"{""landcover"": ""grass"", ""landuse"": ""grass"", ""name"": ""Hopkins' Field"", ""natural"": ""grassland"", ""source"": ""http://www.tfl.gov.uk/assets/downloads/24847-queen-elizabeth-olympic-park-events-leaflet-june-2013.pdf"", ""source:alt"": ""Legible London sign on Eastway.""}"
